observation_id,access,user_id,specie_id,specie_name,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
138073,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179534,151,Season,10,cat,,,Nov,raw_value,,,,,
138073,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179535,155,Colony area,57,cm^2,,,270.3335826,raw_value,,,,,data from Figure 5c
138073,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179536,216,Colony fecundity,77,mm^3,,,14156.9378,raw_value,,,,,data from Figure 5a
138072,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179527,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138072,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179528,143,Water depth,9,m,,,2,median,1,range,3,,
138072,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179529,151,Season,10,cat,,,Nov,raw_value,,,,,
138072,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179530,155,Colony area,57,cm^2,,,177.4189481,raw_value,,,,,data from Figure 5c
138072,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179531,216,Colony fecundity,77,mm^3,,,9690.700839,raw_value,,,,,data from Figure 5a
138071,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179522,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138071,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179523,143,Water depth,9,m,,,2,median,1,range,3,,
138071,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179524,151,Season,10,cat,,,Nov,raw_value,,,,,
138071,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179525,155,Colony area,57,cm^2,,,158.7815364,raw_value,,,,,data from Figure 5c
138071,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179526,216,Colony fecundity,77,mm^3,,,5451.554309,raw_value,,,,,data from Figure 5a
138069,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179512,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138069,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179513,143,Water depth,9,m,,,2,median,1,range,3,,
138069,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179514,151,Season,10,cat,,,Nov,raw_value,,,,,
138069,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179515,155,Colony area,57,cm^2,,,133.9676687,raw_value,,,,,data from Figure 5c
138069,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179516,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure 5a
138068,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179507,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138068,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179508,143,Water depth,9,m,,,2,median,1,range,3,,
138068,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179509,151,Season,10,cat,,,Nov,raw_value,,,,,
138068,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179510,155,Colony area,57,cm^2,,,119.7016123,raw_value,,,,,data from Figure 5c
138068,1,9,109,Acropora millepora,178,Lizard Island,-14.6689,145.4594,192,,179511,216,Colony fecundity,77,mm^3,,,4678.505909,raw_value,,,,,data from Figure 5a
138150,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179917,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138150,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179918,143,Water depth,9,m,,,2,median,1,range,3,,
138150,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179919,151,Season,10,cat,,,Nov,raw_value,,,,,
138150,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179920,155,Colony area,57,cm^2,,,45.23764623,raw_value,,,,,data from Figure F5b
138150,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179921,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure F5b
138147,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179902,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138147,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179903,143,Water depth,9,m,,,2,median,1,range,3,,
138147,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179904,151,Season,10,cat,,,Nov,raw_value,,,,,
138147,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179905,155,Colony area,57,cm^2,,,42.02425277,raw_value,,,,,data from Figure F5b
138147,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179906,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure F5b
138146,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179897,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138146,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179898,143,Water depth,9,m,,,2,median,1,range,3,,
138146,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179899,151,Season,10,cat,,,Nov,raw_value,,,,,
138146,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179900,155,Colony area,57,cm^2,,,39.30972449,raw_value,,,,,data from Figure F5b
138146,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179901,216,Colony fecundity,77,mm^3,,,299.6768557,raw_value,,,,,data from Figure F5b
138145,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179892,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138145,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179893,143,Water depth,9,m,,,2,median,1,range,3,,
138145,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179894,151,Season,10,cat,,,Nov,raw_value,,,,,
138145,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179895,155,Colony area,57,cm^2,,,39.30972449,raw_value,,,,,data from Figure F5b
138145,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179896,216,Colony fecundity,77,mm^3,,,253.0972706,raw_value,,,,,data from Figure F5b
138143,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179882,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138143,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179883,143,Water depth,9,m,,,2,median,1,range,3,,
138143,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179884,151,Season,10,cat,,,Nov,raw_value,,,,,
138143,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179885,155,Colony area,57,cm^2,,,28.69458843,raw_value,,,,,data from Figure F5b
138143,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179886,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure F5b
138142,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179877,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138142,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179878,143,Water depth,9,m,,,2,median,1,range,3,,
138142,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179879,151,Season,10,cat,,,Nov,raw_value,,,,,
138142,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179880,155,Colony area,57,cm^2,,,21.09113735,raw_value,,,,,data from Figure F5b
138142,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179881,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure F5b
138141,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179872,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138141,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179873,143,Water depth,9,m,,,2,median,1,range,3,,
138141,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179874,151,Season,10,cat,,,Nov,raw_value,,,,,
138141,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179875,155,Colony area,57,cm^2,,,13.20079236,raw_value,,,,,data from Figure F5b
138141,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179876,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure F5b
138159,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179962,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138159,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179963,143,Water depth,9,m,,,2,median,1,range,3,,
138159,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179964,151,Season,10,cat,,,Nov,raw_value,,,,,
138159,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179965,155,Colony area,57,cm^2,,,79.37797217,raw_value,,,,,data from Figure F5b
138159,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179966,216,Colony fecundity,77,mm^3,,,233.4228815,raw_value,,,,,data from Figure F5b
138156,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179947,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138156,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179948,143,Water depth,9,m,,,2,median,1,range,3,,
138156,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179949,151,Season,10,cat,,,Nov,raw_value,,,,,
138156,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179950,155,Colony area,57,cm^2,,,72.27698036,raw_value,,,,,data from Figure F5b
138156,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179951,216,Colony fecundity,77,mm^3,,,514.8221651,raw_value,,,,,data from Figure F5b
138173,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,180032,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138173,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,180033,143,Water depth,9,m,,,2,median,1,range,3,,
138173,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,180034,151,Season,10,cat,,,Nov,raw_value,,,,,
138173,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,180035,155,Colony area,57,cm^2,,,403.7383465,raw_value,,,,,data from Figure F5b
138173,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,180036,216,Colony fecundity,77,mm^3,,,6665.53249,raw_value,,,,,data from Figure F5b
138155,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179942,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138155,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179943,143,Water depth,9,m,,,2,median,1,range,3,,
138155,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179944,151,Season,10,cat,,,Nov,raw_value,,,,,
138155,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179945,155,Colony area,57,cm^2,,,69.90367368,raw_value,,,,,data from Figure F5b
138155,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179946,216,Colony fecundity,77,mm^3,,,640.5049325,raw_value,,,,,data from Figure F5b
138154,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179937,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138154,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179938,143,Water depth,9,m,,,2,median,1,range,3,,
138154,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179939,151,Season,10,cat,,,Nov,raw_value,,,,,
138154,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179940,155,Colony area,57,cm^2,,,65.37323852,raw_value,,,,,data from Figure F5b
138154,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179941,216,Colony fecundity,77,mm^3,,,180.0923064,raw_value,,,,,data from Figure F5b
138151,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179922,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138151,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179923,143,Water depth,9,m,,,2,median,1,range,3,,
138151,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179924,151,Season,10,cat,,,Nov,raw_value,,,,,
138151,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179925,155,Colony area,57,cm^2,,,46.15300681,raw_value,,,,,data from Figure F5b
138151,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179926,216,Colony fecundity,77,mm^3,,,350.4795001,raw_value,,,,,data from Figure F5b
138148,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179907,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138148,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179908,143,Water depth,9,m,,,2,median,1,range,3,,
138148,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179909,151,Season,10,cat,,,Nov,raw_value,,,,,
138148,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179910,155,Colony area,57,cm^2,,,43.17178445,raw_value,,,,,data from Figure F5b
138148,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179911,216,Colony fecundity,77,mm^3,,,171.9816359,raw_value,,,,,data from Figure F5b
138144,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179887,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138144,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179888,143,Water depth,9,m,,,2,median,1,range,3,,
138144,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179889,151,Season,10,cat,,,Nov,raw_value,,,,,
138144,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179890,155,Colony area,57,cm^2,,,33.25063932,raw_value,,,,,data from Figure F5b
138144,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179891,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure F5b
138140,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179867,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138140,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179868,143,Water depth,9,m,,,2,median,1,range,3,,
138140,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179869,151,Season,10,cat,,,Nov,raw_value,,,,,
138140,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179870,155,Colony area,57,cm^2,,,12.76732754,raw_value,,,,,data from Figure F5b
138140,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179871,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure F5b
138165,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179992,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138165,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179993,143,Water depth,9,m,,,2,median,1,range,3,,
138165,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179994,151,Season,10,cat,,,Nov,raw_value,,,,,
138165,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179995,155,Colony area,57,cm^2,,,95.10426642,raw_value,,,,,data from Figure F5b
138165,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179996,216,Colony fecundity,77,mm^3,,,1089.937825,raw_value,,,,,data from Figure F5b
138169,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,180012,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138169,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,180013,143,Water depth,9,m,,,2,median,1,range,3,,
138169,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,180014,151,Season,10,cat,,,Nov,raw_value,,,,,
138169,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,180015,155,Colony area,57,cm^2,,,153.9926526,raw_value,,,,,data from Figure F5b
138169,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,180016,216,Colony fecundity,77,mm^3,,,2242.881924,raw_value,,,,,data from Figure F5b
138171,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,180022,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138171,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,180023,143,Water depth,9,m,,,2,median,1,range,3,,
138171,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,180024,151,Season,10,cat,,,Nov,raw_value,,,,,
138171,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,180025,155,Colony area,57,cm^2,,,178.4431989,raw_value,,,,,data from Figure F5b
138171,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,180026,216,Colony fecundity,77,mm^3,,,1207.648452,raw_value,,,,,data from Figure F5b
138162,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179977,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138162,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179978,143,Water depth,9,m,,,2,median,1,range,3,,
138162,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179979,151,Season,10,cat,,,Nov,raw_value,,,,,
138162,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179980,155,Colony area,57,cm^2,,,87.76068411,raw_value,,,,,data from Figure F5b
138162,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179981,216,Colony fecundity,77,mm^3,,,1182.859054,raw_value,,,,,data from Figure F5b
138160,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179967,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138160,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179968,143,Water depth,9,m,,,2,median,1,range,3,,
138160,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179969,151,Season,10,cat,,,Nov,raw_value,,,,,
138160,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179970,155,Colony area,57,cm^2,,,79.90979196,raw_value,,,,,data from Figure F5b
138160,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179971,216,Colony fecundity,77,mm^3,,,1179.592446,raw_value,,,,,data from Figure F5b
138158,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179957,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138158,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179958,143,Water depth,9,m,,,2,median,1,range,3,,
138158,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179959,151,Season,10,cat,,,Nov,raw_value,,,,,
138158,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179960,155,Colony area,57,cm^2,,,76.77149538,raw_value,,,,,data from Figure F5b
138158,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179961,216,Colony fecundity,77,mm^3,,,1707.04772,raw_value,,,,,data from Figure F5b
138157,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179952,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138157,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179953,143,Water depth,9,m,,,2,median,1,range,3,,
138157,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179954,151,Season,10,cat,,,Nov,raw_value,,,,,
138157,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179955,155,Colony area,57,cm^2,,,76.77149538,raw_value,,,,,data from Figure F5b
138157,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179956,216,Colony fecundity,77,mm^3,,,338.2344895,raw_value,,,,,data from Figure F5b
138153,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179932,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138153,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179933,143,Water depth,9,m,,,2,median,1,range,3,,
138153,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179934,151,Season,10,cat,,,Nov,raw_value,,,,,
138153,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179935,155,Colony area,57,cm^2,,,50.67572842,raw_value,,,,,data from Figure F5b
138153,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179936,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure F5b
138152,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179927,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138152,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179928,143,Water depth,9,m,,,2,median,1,range,3,,
138152,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179929,151,Season,10,cat,,,Nov,raw_value,,,,,
138152,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179930,155,Colony area,57,cm^2,,,50.35006088,raw_value,,,,,data from Figure F5b
138152,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179931,216,Colony fecundity,77,mm^3,,,873.782326,raw_value,,,,,data from Figure F5b
138149,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179912,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138149,1,9,115,Acropora nana,178,Lizard Island,-14.6689,145.4594,192,,179913,143,Water depth,9,m,,,2,median,1,range,3,,
